date,open,high,low,close,volume,dividends,stock splits
2015-02-13 00:00:00-05:00,27.17020899450773,27.419824054184307,27.12505039897322,27.351341247558594,47382000,0.0,0.0
2015-02-17 00:00:00-05:00,27.3513412625548,27.442650409408948,26.959302939823672,27.046146392822266,39174000,0.0,0.0
2015-02-18 00:00:00-05:00,26.98709296463159,27.172194934591545,26.775194938373996,26.929031372070312,31164000,0.0,0.0
2015-02-19 00:00:00-05:00,26.92010002058703,27.137953567668845,26.834744500697806,27.11760711669922,30834000,0.0,0.0
2015-02-20 00:00:00-05:00,27.173684614462704,27.173684614462704,26.703240109300214,26.886852264404297,38234000,0.0,0.0
2015-02-23 00:00:00-05:00,26.747901276188085,26.76278818461709,26.400525566163825,26.549400329589844,32906000,0.0,0.0
2015-02-24 00:00:00-05:00,26.37819054720175,26.76774705233003,26.35089662257756,26.73052978515625,28406000,0.0,0.0
2015-02-25 00:00:00-05:00,26.72010925792435,27.27243547629072,26.69876895967286,27.16127586364746,40836000,0.0,0.0
2015-02-26 00:00:00-05:00,27.082375863567233,27.79647993538524,27.050118369011518,27.75479507446289,54032000,0.0,0.0
2015-02-27 00:00:00-05:00,27.69821872620895,28.257494342129995,27.64263891703325,27.92053985595703,68328000,0.0,0.0
2015-03-02 00:00:00-05:00,28.13740270585175,28.58353102590686,27.946345210190998,28.5353946685791,50406000,0.0,0.0
2015-03-03 00:00:00-05:00,28.601392128486154,28.82470519613208,28.311086087069015,28.72247886657715,50526000,0.0,0.0
2015-03-04 00:00:00-05:00,28.63216277381895,28.863415296793082,28.411331465319172,28.69965362548828,37964000,0.0,0.0
2015-03-05 00:00:00-05:00,28.763671520139305,28.94132814890123,28.694692732976936,28.853492736816406,35918000,0.0,0.0
2015-03-06 00:00:00-05:00,28.88177697278826,28.920484069243443,28.388504276039424,28.43018913269043,37592000,0.0,0.0
2015-03-09 00:00:00-04:00,28.331930426363343,28.556731442648974,28.239131455244465,28.48973846435547,23478000,0.0,0.0
2015-03-10 00:00:00-04:00,28.21084688311271,28.27436801937036,27.781093410014712,27.782583236694336,40080000,0.0,0.0
2015-03-11 00:00:00-04:00,27.78010186536099,27.99745944103969,27.562248311796857,27.576143264770508,40524000,0.0,0.0
2015-03-12 00:00:00-04:00,27.714597335688122,27.881336774494798,27.568204348837554,27.84808921813965,35602000,0.0,0.0
2015-03-13 00:00:00-04:00,27.75181442062875,28.006391146895467,27.31015181762582,27.442649841308594,35428000,0.0,0.0
2015-03-16 00:00:00-04:00,27.63767986274413,27.976122314552086,27.359282919594186,27.871414184570312,36856000,0.0,0.0
2015-03-17 00:00:00-04:00,27.705168400366922,27.821787570533843,27.51262485746634,27.671424865722656,28892000,0.0,0.0
2015-03-18 00:00:00-04:00,27.677376189583796,28.113085166739946,27.46746207936663,28.09571647644043,35324000,0.0,0.0
2015-03-19 00:00:00-04:00,28.0143278181925,28.135412660084476,27.895228780580254,27.97214698791504,24660000,0.0,0.0
2015-03-20 00:00:00-04:00,28.123010649951073,28.14236325185742,28.01234700892189,28.035669326782227,44320000,0.0,0.0
2015-03-23 00:00:00-04:00,28.087778386129667,28.26841467909188,27.941881370812307,28.056514739990234,30234000,0.0,0.0
2015-03-24 00:00:00-04:00,28.21382568634865,28.875823664903717,28.191493429691473,28.660451889038086,79156000,0.0,0.0
2015-03-25 00:00:00-04:00,28.661939868423275,28.78600249236309,28.13740348815918,28.13740348815918,53070000,0.0,0.0
2015-03-26 00:00:00-04:00,28.020781414086088,28.1468298295938,27.70615919273044,27.970659255981445,49842000,0.0,0.0
2015-03-27 00:00:00-04:00,27.88083959269852,27.992001106815056,27.63767792160523,27.668445587158203,34552000,0.0,0.0
2015-03-30 00:00:00-04:00,27.802434829384836,27.897217720141064,27.630731824384306,27.846599578857422,24788000,0.0,0.0
2015-03-31 00:00:00-04:00,27.68779960529353,27.911608685545964,27.52552585929373,27.527015686035156,34932000,0.0,0.0
2015-04-01 00:00:00-04:00,27.533462963876648,27.71558526313066,27.09676206322586,27.268465042114258,38902000,0.0,0.0
2015-04-02 00:00:00-04:00,27.165246649010005,27.194524486830748,26.819358886342425,26.862533569335938,47760000,0.0,0.0
2015-04-06 00:00:00-04:00,26.739958855824437,27.072447643801446,26.58413662244109,26.99354362487793,33718000,0.0,0.0
2015-04-07 00:00:00-04:00,27.04515541706288,27.301716069367334,26.9756806521466,27.03870391845703,27318000,0.0,0.0
2015-04-08 00:00:00-04:00,27.09527074596277,27.36820997700592,27.09527074596277,27.2362060546875,28386000,0.0,0.0
2015-04-09 00:00:00-04:00,27.254572026203107,27.262511458019304,26.894293331648246,27.19551658630371,32366000,0.0,0.0
2015-04-10 00:00:00-04:00,27.27243521822849,27.286330169677417,27.04465645281421,27.22132110595703,26104000,0.0,0.0
2015-04-13 00:00:00-04:00,27.14738190135355,27.456048607430134,27.110162738822524,27.22628402709961,29326000,0.0,0.0
2015-04-14 00:00:00-04:00,27.123564161220745,27.123564161220745,26.586124782012064,26.786609649658203,47206000,0.0,0.0
2015-04-15 00:00:00-04:00,26.696293765622162,26.95583219772891,26.4188887700168,26.849138259887695,46962000,0.0,0.0
2015-04-16 00:00:00-04:00,26.715643577965192,27.05706376476837,26.70323845205174,26.972206115722656,31722000,0.0,0.0
2015-04-17 00:00:00-04:00,26.664033147859083,26.78759978583808,26.251650269776206,26.437246322631836,49234000,0.0,0.0
2015-04-20 00:00:00-04:00,26.487369835441832,27.085352583011485,26.467519361562132,27.022327423095703,38508000,0.0,0.0
2015-04-21 00:00:00-04:00,27.110659754302254,27.183112277676983,26.907197136796636,26.94243049621582,29128000,0.0,0.0
2015-04-22 00:00:00-04:00,26.94937912364922,27.343401378617795,26.86303164396765,27.253084182739258,31806000,0.0,0.0
2015-04-23 00:00:00-04:00,27.314121087883436,27.84808667589863,27.29774435362555,27.663976669311523,78184000,0.0,0.0
2015-04-24 00:00:00-04:00,28.78500713624957,29.015763665240605,28.204393140414467,28.46790313720703,92168000,0.0,0.0
2015-04-27 00:00:00-04:00,28.4237398679935,28.560207618549835,27.904165159557476,28.093732833862305,48062000,0.0,0.0
2015-04-28 00:00:00-04:00,28.004403746372944,28.178588509750107,27.837664329570313,28.006885528564453,37178000,0.0,0.0
2015-04-29 00:00:00-04:00,27.815332407932466,28.07983435856807,27.740400000869855,27.8590030670166,33622000,0.0,0.0
2015-04-30 00:00:00-04:00,27.71856778607811,27.845112195264498,27.131008125443344,27.232738494873047,47240000,0.0,0.0
2015-05-01 00:00:00-04:00,27.319083755715877,27.354319007809096,26.98858076358933,27.351341247558594,36572000,0.0,0.0
2015-05-04 00:00:00-04:00,27.342904436929107,27.625767056230554,27.164253963044967,27.434711456298828,35260000,0.0,0.0
2015-05-05 00:00:00-04:00,27.30171456447311,27.42329728942022,26.915135791679393,26.94838523864746,28528000,0.0,0.0
2015-05-06 00:00:00-04:00,26.928537064377405,26.992554181439914,26.41243609076203,26.55337142944336,39034000,0.0,0.0
2015-05-07 00:00:00-04:00,26.594062839964238,27.055575929843123,26.472482004515168,26.898759841918945,31844000,0.0,0.0
2015-05-08 00:00:00-04:00,27.237700892382342,27.432726212356606,27.19601603336356,27.241670608520508,28226000,0.0,0.0
2015-05-11 00:00:00-04:00,27.218842049765822,27.461013661759058,27.07542682738903,27.08435821533203,21858000,0.0,0.0
2015-05-12 00:00:00-04:00,26.93696964388075,26.94441499074613,26.549398923022324,26.734500885009766,35282000,0.0,0.0
2015-05-13 00:00:00-04:00,26.820849130077665,26.98808453606404,26.746906781502496,26.772216796875,24238000,0.0,0.0
2015-05-14 00:00:00-04:00,26.99453758837048,27.278394065074853,26.92158908436705,27.25407600402832,31736000,0.0,0.0
2015-05-15 00:00:00-04:00,27.31313195146552,27.323553166515275,26.92158958068065,27.119592666625977,33440000,0.0,0.0
2015-05-18 00:00:00-04:00,26.98709157241085,27.211396606028362,26.909179510796726,27.128522872924805,26706000,0.0,0.0
2015-05-19 00:00:00-04:00,27.194525967094666,27.4625016810365,27.150857196914174,27.258047103881836,47126000,0.0,0.0
2015-05-20 00:00:00-04:00,27.3394309378471,27.594999631815487,27.050612795411553,27.4183349609375,30840000,0.0,0.0
2015-05-21 00:00:00-04:00,27.303698409050863,27.67142053160191,27.259035795408852,27.6317195892334,34170000,0.0,0.0
2015-05-22 00:00:00-04:00,27.515103904681666,27.702687662834755,27.47341904576884,27.518081665039062,24266000,0.0,0.0
2015-05-26 00:00:00-04:00,27.42181097910686,27.459030146760327,26.94491495574782,27.154333114624023,37474000,0.0,0.0
2015-05-27 00:00:00-04:00,27.228269528448177,27.55629072544195,27.124057388957606,27.504680633544922,34844000,0.0,0.0
2015-05-28 00:00:00-04:00,27.481852844049044,27.579613480263045,27.33347407430562,27.501205444335938,23544000,0.0,0.0
2015-05-29 00:00:00-04:00,27.452575539326666,27.489298724900063,27.0476361144687,27.06153106689453,43446000,0.0,0.0
2015-06-01 00:00:00-04:00,27.230751726276477,27.32206087092486,26.97518304517786,27.25457191467285,33210000,0.0,0.0
2015-06-02 00:00:00-04:00,27.166238273544838,27.729979569638008,27.12256761322847,27.48979377746582,31842000,0.0,0.0
2015-06-03 00:00:00-04:00,27.54686232165517,27.690279432149282,27.400469343979207,27.556291580200195,26710000,0.0,0.0
2015-06-04 00:00:00-04:00,27.401955935952664,27.58953967671528,27.250103423120887,27.377639770507812,26866000,0.0,0.0
2015-06-05 00:00:00-04:00,27.39302718714373,27.45902821399386,27.163758569250536,27.27045249938965,24396000,0.0,0.0
2015-06-08 00:00:00-04:00,27.2744196627779,27.28732265881706,26.943916688528226,26.970218658447266,27336000,0.0,0.0
2015-06-09 00:00:00-04:00,26.967241869344562,27.037710479211373,26.74045504699281,26.904714584350586,30016000,0.0,0.0
2015-06-10 00:00:00-04:00,27.080387922221867,27.5309838172219,27.051110083522598,27.422800064086914,30316000,0.0,0.0
2015-06-11 00:00:00-04:00,27.516590488906743,27.53346320024685,27.25258452052318,27.295759201049805,25872000,0.0,0.0
2015-06-12 00:00:00-04:00,27.152343578166626,27.236705246410978,27.076913297382482,27.168224334716797,25468000,0.0,0.0
2015-06-15 00:00:00-04:00,26.93300452703564,26.998509582101725,26.7583256422231,26.94640350341797,27150000,0.0,0.0
2015-06-16 00:00:00-04:00,27.01984532039401,27.129515109548503,26.87543625827291,27.03919792175293,32526000,0.0,0.0
2015-06-17 00:00:00-04:00,27.066492022669436,27.212389019281595,26.887345579469812,27.125049591064453,24440000,0.0,0.0
2015-06-18 00:00:00-04:00,27.1945248744358,27.65355617208708,27.1945248744358,27.6004581451416,41192000,0.0,0.0
2015-06-19 00:00:00-04:00,27.617331657574606,27.68631044333799,27.40592960634912,27.666955947875977,59290000,0.0,0.0
2015-06-22 00:00:00-04:00,27.76074613845897,28.06842087384126,27.735932102616808,27.77414321899414,34752000,0.0,0.0
2015-06-23 00:00:00-04:00,27.779605294519836,28.033190073921567,27.64859519983743,27.958255767822266,31396000,0.0,0.0
2015-06-24 00:00:00-04:00,27.913094222628228,27.921033653877664,27.63171956759935,27.719058990478516,28924000,0.0,0.0
2015-06-25 00:00:00-04:00,27.804914533189983,27.94584987016069,27.66397919621928,27.688295364379883,26684000,0.0,0.0
2015-06-26 00:00:00-04:00,27.77563614573837,27.790027076584188,27.385583614019517,27.445629119873047,43676000,0.0,0.0
2015-06-29 00:00:00-04:00,27.132493573025446,27.33843796864444,26.809434038337013,26.859556198120117,37756000,0.0,0.0
2015-06-30 00:00:00-04:00,27.050118003213587,27.090314929864608,26.774698823668665,26.79951286315918,34510000,0.0,0.0
2015-07-01 00:00:00-04:00,26.979155029034807,27.08584896140911,26.78561763845942,26.96129035949707,30760000,0.0,0.0
2015-07-02 00:00:00-04:00,27.032745601611524,27.194523348774002,26.974684013209828,27.161771774291992,28124000,0.0,0.0
2015-07-06 00:00:00-04:00,26.909180623274132,27.223308771939404,26.90173716920965,27.076417922973633,25614000,0.0,0.0
2015-07-07 00:00:00-04:00,27.16624090180923,27.34340155641525,26.79008331380378,27.295265197753906,33578000,0.0,0.0
2015-07-08 00:00:00-04:00,27.07542671214066,27.208420719320955,26.857075290667094,26.881887435913086,27662000,0.0,0.0
2015-07-09 00:00:00-04:00,27.226781191160725,27.238194360637053,27.026792324656007,27.02828025817871,29766000,0.0,0.0
2015-07-10 00:00:00-04:00,27.477883917775127,27.75479290618487,27.393026268831992,27.59698486328125,43436000,0.0,0.0
2015-07-13 00:00:00-04:00,27.765709414177394,28.42770734181029,27.725512491113747,28.372127532958984,41792000,0.0,0.0
2015-07-14 00:00:00-04:00,28.50959000185922,29.264386924519492,28.493213266804048,28.989959716796875,74832000,0.0,0.0
2015-07-15 00:00:00-04:00,28.968122954415083,29.213766387899273,28.79294623410369,28.979040145874023,41466000,0.0,0.0
2015-07-16 00:00:00-04:00,29.253963597506527,29.998339251931398,29.175555559098566,29.863359451293945,112642000,0.0,0.0
2015-07-17 00:00:00-04:00,33.74502759469704,34.88640504248315,33.645779027972225,34.71866989135742,257162000,0.0,0.0
2015-07-20 00:00:00-04:00,34.19066771581118,34.62835874176487,33.832870777740155,34.38221740722656,102436000,0.0,0.0
2015-07-21 00:00:00-04:00,33.98719837840989,35.01542855589257,33.950973066852185,34.50677490234375,75604000,0.0,0.0
2015-07-22 00:00:00-04:00,34.44077741943887,35.39903701396252,34.32167835952211,34.4943733215332,83100000,0.0,0.0
2015-07-23 00:00:00-04:00,34.3330849906707,34.54250500559855,33.3276811289362,33.48350524902344,76232000,0.0,0.0
2015-07-24 00:00:00-04:00,33.58474576320294,33.63536201134379,32.41409026848371,32.49299240112305,82622000,0.0,0.0
2015-07-27 00:00:00-04:00,32.33419248655619,33.10338227144955,32.333200530759136,32.666683197021484,58382000,0.0,0.0
2015-07-28 00:00:00-04:00,32.83987269847073,32.95599588518795,32.42550400588598,32.735660552978516,34364000,0.0,0.0
2015-07-29 00:00:00-04:00,32.86468283769812,32.917782759060806,32.39721422517398,32.82349395751953,36756000,0.0,0.0
2015-07-30 00:00:00-04:00,32.62549525095597,33.152015559305006,32.34014893529991,32.978824615478516,39606000,0.0,0.0
2015-07-31 00:00:00-04:00,32.985764638290604,33.00065154449115,32.61357683891664,32.62846374511719,34922000,0.0,0.0
2015-08-03 00:00:00-04:00,32.63640951456979,33.08353169567605,32.63640951456979,32.98676300048828,31348000,0.0,0.0
2015-08-04 00:00:00-04:00,32.967907843817805,33.14953799709492,32.77784606543182,32.81605529785156,26188000,0.0,0.0
2015-08-05 00:00:00-04:00,33.03787656998723,33.74056748198688,33.029441159304284,33.412052154541016,36448000,0.0,0.0
2015-08-06 00:00:00-04:00,33.44678710279884,33.484500352211846,32.7887569678244,33.2562255859375,40660000,0.0,0.0
2015-08-07 00:00:00-04:00,33.1386138699598,33.18923011555317,32.69645527607679,32.97038650512695,27544000,0.0,0.0
2015-08-10 00:00:00-04:00,33.10437298600329,33.3291759066055,32.76394664192577,32.908355712890625,34458000,0.0,0.0
2015-08-11 00:00:00-04:00,34.71668948520077,34.93603285306355,33.95941080486726,34.256168365478516,109880000,0.0,0.0
2015-08-12 00:00:00-04:00,34.46410052484904,34.539034836691094,33.77034479357807,34.31423568725586,58498000,0.0,0.0
2015-08-13 00:00:00-04:00,34.2015823326534,34.44127216369703,33.85321655369994,34.068092346191406,36354000,0.0,0.0
2015-08-14 00:00:00-04:00,33.94551428604047,34.353431445329264,33.888942524184785,34.21001434326172,27598000,0.0,0.0
2015-08-17 00:00:00-04:00,34.14401489011477,34.476501768388,33.896881631643765,34.44524002075195,24680000,0.0,0.0
2015-08-18 00:00:00-04:00,34.29438399425269,34.5271225681172,34.00903768867541,34.178260803222656,27710000,0.0,0.0
2015-08-19 00:00:00-04:00,34.246747117611406,34.747461463677666,34.08248755130125,34.4417724609375,50194000,0.0,0.0
2015-08-20 00:00:00-04:00,34.19661871948456,34.546968370689854,33.51079875191918,33.71922302246094,57798000,0.0,0.0
2015-08-21 00:00:00-04:00,33.300388856806386,33.39219776599741,31.913865714433953,31.960018157958984,91880000,0.0,0.0
2015-08-24 00:00:00-04:00,29.804804171606992,31.148650547042262,29.43211844491522,30.673738479614258,129788000,0.0,0.0
2015-08-25 00:00:00-04:00,32.08110855339276,32.10740674118439,30.354155098802377,30.393856048583984,71430000,0.0,0.0
2015-08-26 00:00:00-04:00,31.913866333792097,32.87560149596297,31.28214007968239,32.739627838134766,87740000,0.0,0.0
2015-08-27 00:00:00-04:00,33.34753373754855,33.44629012428268,32.310868061452695,33.147544860839844,58974000,0.0,0.0
2015-08-28 00:00:00-04:00,33.038373505981795,33.09990884431476,32.44237840634722,32.737152099609375,38836000,0.0,0.0
2015-08-31 00:00:00-04:00,32.471653522435325,32.97137964220778,32.07515138121788,32.14809799194336,38936000,0.0,0.0
2015-09-01 00:00:00-04:00,31.45285133814365,31.980365452152412,31.018632176319077,31.241945266723633,51458000,0.0,0.0
2015-09-02 00:00:00-04:00,31.660780679963988,32.01113226667077,31.295540291382007,32.00368881225586,37630000,0.0,0.0
2015-09-03 00:00:00-04:00,32.15355523758021,32.31831075143995,31.45285021886706,31.613636016845703,34572000,0.0,0.0
2015-09-04 00:00:00-04:00,31.248894742951894,31.48709475694644,31.090094733622195,31.21217155456543,40478000,0.0,0.0
2015-09-08 00:00:00-04:00,31.80965264908829,32.0101374949474,31.407691001680778,31.952573776245117,39092000,0.0,0.0
2015-09-09 00:00:00-04:00,32.34957296086699,32.621516454693676,31.80468644542644,31.929248809814453,40978000,0.0,0.0
2015-09-10 00:00:00-04:00,31.953566510442663,32.49944125399584,31.844390804513925,32.30987548828125,27850000,0.0,0.0
2015-09-11 00:00:00-04:00,32.266709472105696,32.51979453142765,32.12775613514948,32.5192985534668,34892000,0.0,0.0
2015-09-14 00:00:00-04:00,32.5356689201353,32.55005984952724,32.231464133294146,32.37885284423828,29942000,0.0,0.0
2015-09-15 00:00:00-04:00,32.58926663895632,33.19171701014727,32.42203121364822,33.00413513183594,35546000,0.0,0.0
2015-09-16 00:00:00-04:00,33.02795430342899,33.1530088922759,32.86171082956647,33.026466369628906,26252000,0.0,0.0
2015-09-17 00:00:00-04:00,33.12422127213587,33.84378290395401,33.000654638559894,33.3316535949707,47752000,0.0,0.0
2015-09-18 00:00:00-04:00,33.003628051239346,33.24083795771648,32.754014913414636,32.79818344116211,72544000,0.0,0.0
2015-09-21 00:00:00-04:00,33.025960874608984,33.19915177572127,32.653277105131295,33.098907470703125,39094000,0.0,0.0
2015-09-22 00:00:00-04:00,32.626977107571385,32.69397197422478,32.00963995089988,32.415077209472656,54362000,0.0,0.0
2015-09-23 00:00:00-04:00,32.400193539469,32.7664258702772,32.292505764245156,32.41954803466797,29160000,0.0,0.0
2015-09-24 00:00:00-04:00,32.20516530632828,32.59224003085301,31.867714866931546,32.499935150146484,38692000,0.0,0.0
2015-09-25 00:00:00-04:00,32.68206594124722,32.68206594124722,31.74315895993424,31.767475128173828,48480000,0.0,0.0
2015-09-28 00:00:00-04:00,31.71288599202819,31.901463595584158,30.66033953743914,30.978435516357422,47646000,0.0,0.0
2015-09-29 00:00:00-04:00,31.040466075203458,31.496023636672415,30.669768054673835,30.897050857543945,42130000,0.0,0.0
2015-09-30 00:00:00-04:00,31.354592632564238,31.725788527579894,31.221598627910975,31.679141998291016,52954000,0.0,0.0
2015-10-01 00:00:00-04:00,31.657800918681502,31.950590656161918,31.319358501820503,31.859277725219727,42506000,0.0,0.0
2015-10-02 00:00:00-04:00,31.661277985325597,32.60365683606337,31.437468900379354,32.6031608581543,48788000,0.0,0.0
2015-10-05 00:00:00-04:00,32.83193123815367,33.39914437575399,32.54757691649381,33.332149505615234,37960000,0.0,0.0
2015-10-06 00:00:00-04:00,33.216526373498375,33.685482949743836,32.90537785175253,33.330169677734375,42774000,0.0,0.0
2015-10-07 00:00:00-04:00,33.61600741717674,33.68250631610385,32.65873978981781,33.248783111572266,44354000,0.0,0.0
2015-10-08 00:00:00-04:00,33.221489657194674,33.34257641509988,32.479097816875594,33.09990692138672,39308000,0.0,0.0
2015-10-09 00:00:00-04:00,33.12422406036488,33.45174741332424,32.869647317985795,33.31031799316406,32124000,0.0,0.0
2015-10-12 00:00:00-04:00,33.20858622019141,33.644789314657274,33.11181752516438,33.56787109375,26684000,0.0,0.0
2015-10-13 00:00:00-04:00,33.46018139536131,34.16485606908634,33.403109872211274,33.902339935302734,42446000,0.0,0.0
2015-10-14 00:00:00-04:00,33.930140224137126,34.24327269319826,33.69045035458326,33.765384674072266,31292000,0.0,0.0
2015-10-15 00:00:00-04:00,34.00556082474449,34.44771937396022,33.962884015507356,34.39114761352539,47156000,0.0,0.0
2015-10-16 00:00:00-04:00,34.509262594682745,34.549955501942556,34.19662612120126,34.50529098510742,36316000,0.0,0.0
2015-10-19 00:00:00-04:00,34.43978437214165,34.74944494698388,34.35095511139818,34.73505401611328,30172000,0.0,0.0
2015-10-20 00:00:00-04:00,34.63282220117296,34.638281743443635,33.431397297855305,33.74502944946289,52434000,0.0,0.0
2015-10-21 00:00:00-04:00,33.9043254167443,33.9881911038774,33.2835163975171,33.338104248046875,31952000,0.0,0.0
2015-10-22 00:00:00-04:00,33.51874637838743,34.144519106928726,33.333148400834986,33.80160903930664,88632000,0.0,0.0
2015-10-23 00:00:00-04:00,37.221761723035236,37.342848475277144,35.627806186980585,35.69678497314453,126726000,0.0,0.0
2015-10-26 00:00:00-04:00,35.731029597756994,36.471933536493665,35.731029597756994,36.28186798095703,48776000,0.0,0.0
2015-10-27 00:00:00-04:00,36.056065866924456,36.52204649870805,35.935478891922564,36.3662223815918,38778000,0.0,0.0
2015-10-28 00:00:00-04:00,36.3751651604529,36.5920248841065,36.09081079149791,36.56969451904297,39604000,0.0,0.0
2015-10-29 00:00:00-04:00,36.55529770318083,37.05948758220971,36.482347312405736,36.96321487426758,36520000,0.0,0.0
2015-10-30 00:00:00-04:00,36.99845493340314,37.03567220925977,36.55034075885175,36.593017578125,39984000,0.0,0.0
2015-11-02 00:00:00-05:00,36.45108955859915,37.12847043337683,36.29824128432254,37.10663604736328,39914000,0.0,0.0
2015-11-03 00:00:00-05:00,36.991997582369684,37.30314607480245,36.780097667248654,37.16022872924805,36306000,0.0,0.0
2015-11-04 00:00:00-05:00,37.213824285230444,37.71007478990221,37.179086901347056,37.482295989990234,41840000,0.0,0.0
2015-11-05 00:00:00-05:00,37.65598230659319,38.030157876822436,37.58948719341855,37.748287200927734,45486000,0.0,0.0
2015-11-06 00:00:00-05:00,37.68476572199348,37.86490412672247,37.46839821629869,37.794437408447266,33544000,0.0,0.0
2015-11-09 00:00:00-05:00,37.64159167947553,37.87880162990481,37.174622805422494,37.45549774169922,35538000,0.0,0.0
2015-11-10 00:00:00-05:00,37.3914826470953,37.74481200531657,37.139885550539496,37.62868881225586,29798000,0.0,0.0
2015-11-11 00:00:00-05:00,37.83314171116004,38.165628607680326,37.70262759905492,37.97556686401367,41866000,0.0,0.0
2015-11-12 00:00:00-05:00,37.72396942285336,38.00286423345338,37.50958960041054,37.54283905029297,35452000,0.0,0.0
2015-11-13 00:00:00-05:00,37.41926515802914,37.48328036979907,36.69622795539566,36.72600555419922,48188000,0.0,0.0
2015-11-16 00:00:00-05:00,36.732958044576314,37.30364305864444,36.44116025300422,37.239627838134766,50704000,0.0,0.0
2015-11-17 00:00:00-05:00,37.341358496521714,37.46442915354146,36.92351419329553,37.019290924072266,38864000,0.0,0.0
2015-11-18 00:00:00-05:00,37.197449321077265,37.769626090524056,37.08926556043931,37.71553421020508,36266000,0.0,0.0
2015-11-19 00:00:00-05:00,37.70411580304644,37.87532281719481,37.57757329898008,37.712059020996094,28078000,0.0,0.0
2015-11-20 00:00:00-05:00,38.176551194648006,38.673793651469516,37.91850259999937,38.55866241455078,55478000,0.0,0.0
2015-11-23 00:00:00-05:00,38.581986664320496,38.85145030994505,38.38546962775917,38.54377365112305,34648000,0.0,0.0
2015-11-24 00:00:00-05:00,38.35817600056143,38.50854059295471,37.62124373334218,38.19292449951172,47880000,0.0,0.0
2015-11-25 00:00:00-05:00,38.295151346189805,38.36016230734735,38.039086682747474,38.174564361572266,23612000,0.0,0.0
