date,open,high,low,close,volume,dividends,stock splits
2015-01-02 00:00:00-05:00,24.694236978633914,24.705322239577697,23.798602356597982,24.237552642822266,212818400,0.0,0.0
2015-01-05 00:00:00-05:00,24.00699407808688,24.08680322434,23.368522599435355,23.55474281311035,257142000,0.0,0.0
2015-01-06 00:00:00-05:00,23.61903255400942,23.816338020280458,23.19560061965636,23.55695915222168,263188400,0.0,0.0
2015-01-07 00:00:00-05:00,23.765346507280103,23.98703817877105,23.65450067153463,23.887277603149414,160423600,0.0,0.0
2015-01-08 00:00:00-05:00,24.21537773680298,24.862716897095112,24.097879750947854,24.805076599121094,237458000,0.0,0.0
2015-01-09 00:00:00-05:00,24.977999733362566,25.106581306246863,24.432638435105563,24.831684112548828,214798000,0.0,0.0
2015-01-12 00:00:00-05:00,24.962484968593877,24.969135448943987,24.120057527235872,24.219818115234375,198603200,0.0,0.0
2015-01-13 00:00:00-05:00,24.70310506385616,25.006823287798543,24.14444274972402,24.434858322143555,268367600,0.0,0.0
2015-01-14 00:00:00-05:00,24.173259238412005,24.494711474568152,24.05354553692245,24.341745376586914,195826400,0.0,0.0
2015-01-15 00:00:00-05:00,24.38608425431382,24.39938521357673,23.645634871541997,23.68110466003418,240056000,0.0,0.0
2015-01-16 00:00:00-05:00,23.72765845555715,23.849589546937747,23.321962305734257,23.497098922729492,314053200,0.0,0.0
2015-01-20 00:00:00-05:00,23.907228064640975,24.15774072566621,23.610162048843282,24.102317810058594,199599600,0.0,0.0
2015-01-21 00:00:00-05:00,24.153307189951693,24.62107675709558,24.00255678407537,24.28632354736328,194303600,0.0,0.0
2015-01-22 00:00:00-05:00,24.443727926229556,24.93366639250422,24.324014202274096,24.918148040771484,215185600,0.0,0.0
2015-01-23 00:00:00-05:00,24.895972028166835,25.21742423193683,24.725268516966384,25.046722412109375,185859200,0.0,0.0
2015-01-26 00:00:00-05:00,25.215212472533512,25.35266192991213,25.006823433030068,25.07332992553711,222460000,0.0,0.0
2015-01-27 00:00:00-05:00,24.922585117528275,24.93588777212256,24.171050250841,24.195436477661133,382274800,0.0,0.0
2015-01-28 00:00:00-05:00,26.07759332327218,26.18622347098334,25.563268661499023,25.563268661499023,585908400,0.0,0.0
2015-01-29 00:00:00-05:00,25.78717547085102,26.423431184589887,25.61868932490351,26.359140396118164,337745600,0.0,0.0
2015-01-30 00:00:00-05:00,26.248287709868784,26.602993957696846,25.904665028032742,25.973390579223633,334982000,0.0,0.0
